,val_loss,loss,lr
0,24.95196629405648,103.55996561818445,9.999999747378752e-05
1,2.7142798599971365,12.939608160493783,9.999999747378752e-05
2,1.7800249572035252,2.2270290409975537,9.999999747378752e-05
3,2.0898873627200736,1.0312053565050785,9.999999747378752e-05
4,2.3179203839056903,0.8539180066033656,9.999999747378752e-05
5,2.414498897211117,0.8288189061928937,9.999999747378752e-05
6,2.4484638419633273,0.8261026226316681,9.999999747378752e-05
7,2.45220228257196,0.8248763138173749,9.999999747378752e-05
8,2.4477655457457157,0.8252808117285008,9.999999747378752e-05
9,2.4464659841173377,0.8241921909328326,9.999999747378752e-05
10,2.4494350598488923,0.823554246863406,9.999999747378752e-05
11,2.437076590420277,0.8234722864995395,9.999999747378752e-05
12,2.456957493666145,0.8215409983043784,9.999999747378752e-05
13,2.461676069019674,0.8206102584728271,9.999999747378752e-05
14,2.4521988806185915,0.8196079459982537,9.999999747378752e-05
15,2.4258628536723155,0.8176208450889675,9.999999747378752e-05
16,2.468314212040213,0.8169825994304617,9.999999747378752e-05
17,2.399109847364588,0.81115699941751,9.999999747378752e-05
18,2.3744341226288577,0.8063905015827816,9.999999747378752e-05
19,2.394983949484096,0.7940635614772573,9.999999747378752e-05
